Code,Name,FK_Month
19500814,1950-1951 August 14                  ,1950195102
19500815,1950-1951 August 15                  ,1950195102
19500816,1950-1951 August 16                  ,1950195102
19500817,1950-1951 August 17                  ,1950195102
19500818,1950-1951 August 18                  ,1950195102
19500819,1950-1951 August 19                  ,1950195102
19500820,1950-1951 August 20                  ,1950195102
19500821,1950-1951 August 21                  ,1950195102
19500822,1950-1951 August 22                  ,1950195102
19500823,1950-1951 August 23                  ,1950195102
19500824,1950-1951 August 24                  ,1950195102
19500825,1950-1951 August 25                  ,1950195102
19500826,1950-1951 August 26                  ,1950195102
19500827,1950-1951 August 27                  ,1950195102
19500828,1950-1951 August 28                  ,1950195102
19500829,1950-1951 August 29                  ,1950195102
19500830,1950-1951 August 30                  ,1950195102
19500831,1950-1951 August 31                  ,1950195102
19500901,1950-1951 September 01               ,1950195103
19500902,1950-1951 September 02               ,1950195103
19500903,1950-1951 September 03               ,1950195103
19500904,1950-1951 September 04               ,1950195103
19500905,1950-1951 September 05               ,1950195103
19500906,1950-1951 September 06               ,1950195103
19500907,1950-1951 September 07               ,1950195103
19500908,1950-1951 September 08               ,1950195103
19500909,1950-1951 September 09               ,1950195103
19500910,1950-1951 September 10               ,1950195103
19500911,1950-1951 September 11               ,1950195103
19500912,1950-1951 September 12               ,1950195103
19500913,1950-1951 September 13               ,1950195103
19500914,1950-1951 September 14               ,1950195103
19500915,1950-1951 September 15               ,1950195103
19500916,1950-1951 September 16               ,1950195103
19500917,1950-1951 September 17               ,1950195103
19500918,1950-1951 September 18               ,1950195103
19500919,1950-1951 September 19               ,1950195103
19500920,1950-1951 September 20               ,1950195103
19500921,1950-1951 September 21               ,1950195103
19500922,1950-1951 September 22               ,1950195103
19500923,1950-1951 September 23               ,1950195103
19500924,1950-1951 September 24               ,1950195103
19500925,1950-1951 September 25               ,1950195103
19500926,1950-1951 September 26               ,1950195103
19500927,1950-1951 September 27               ,1950195103
19500928,1950-1951 September 28               ,1950195103
19500929,1950-1951 September 29               ,1950195103
19500930,1950-1951 September 30               ,1950195103
19501001,1950-1951 October 01                 ,1950195104
19501002,1950-1951 October 02                 ,1950195104
19501003,1950-1951 October 03                 ,1950195104
19501004,1950-1951 October 04                 ,1950195104
19501005,1950-1951 October 05                 ,1950195104
19501006,1950-1951 October 06                 ,1950195104
19501007,1950-1951 October 07                 ,1950195104
19501008,1950-1951 October 08                 ,1950195104
19501009,1950-1951 October 09                 ,1950195104
19501010,1950-1951 October 10                 ,1950195104
19501011,1950-1951 October 11                 ,1950195104
19501012,1950-1951 October 12                 ,1950195104
19501013,1950-1951 October 13                 ,1950195104
19501014,1950-1951 October 14                 ,1950195104
19501015,1950-1951 October 15                 ,1950195104
19501016,1950-1951 October 16                 ,1950195104
19501017,1950-1951 October 17                 ,1950195104
19501018,1950-1951 October 18                 ,1950195104
19501019,1950-1951 October 19                 ,1950195104
19501020,1950-1951 October 20                 ,1950195104
19501021,1950-1951 October 21                 ,1950195104
19501022,1950-1951 October 22                 ,1950195104
19501023,1950-1951 October 23                 ,1950195104
19501024,1950-1951 October 24                 ,1950195104
19501025,1950-1951 October 25                 ,1950195104
19501026,1950-1951 October 26                 ,1950195104
19501027,1950-1951 October 27                 ,1950195104
19501028,1950-1951 October 28                 ,1950195104
19501029,1950-1951 October 29                 ,1950195104
19501030,1950-1951 October 30                 ,1950195104
19501031,1950-1951 October 31                 ,1950195104
19501101,1950-1951 November 01                ,1950195105
19501102,1950-1951 November 02                ,1950195105
19501103,1950-1951 November 03                ,1950195105
19501104,1950-1951 November 04                ,1950195105
19501105,1950-1951 November 05                ,1950195105
19501106,1950-1951 November 06                ,1950195105
19501107,1950-1951 November 07                ,1950195105
19501108,1950-1951 November 08                ,1950195105
19501109,1950-1951 November 09                ,1950195105
19501110,1950-1951 November 10                ,1950195105
19501111,1950-1951 November 11                ,1950195105
19501112,1950-1951 November 12                ,1950195105
19501113,1950-1951 November 13                ,1950195105
19501114,1950-1951 November 14                ,1950195105
19501115,1950-1951 November 15                ,1950195105
19501116,1950-1951 November 16                ,1950195105
19501117,1950-1951 November 17                ,1950195105
19501118,1950-1951 November 18                ,1950195105
19501119,1950-1951 November 19                ,1950195105
19501120,1950-1951 November 20                ,1950195105
19501121,1950-1951 November 21                ,1950195105
19501122,1950-1951 November 22                ,1950195105
19501123,1950-1951 November 23                ,1950195105
19501124,1950-1951 November 24                ,1950195105
19501125,1950-1951 November 25                ,1950195105
19501126,1950-1951 November 26                ,1950195105
19501127,1950-1951 November 27                ,1950195105
19501128,1950-1951 November 28                ,1950195105
19501129,1950-1951 November 29                ,1950195105
19501130,1950-1951 November 30                ,1950195105
19501201,1950-1951 December 01                ,1950195106
19501202,1950-1951 December 02                ,1950195106
19501203,1950-1951 December 03                ,1950195106
19501204,1950-1951 December 04                ,1950195106
19501205,1950-1951 December 05                ,1950195106
19501206,1950-1951 December 06                ,1950195106
19501207,1950-1951 December 07                ,1950195106
19501208,1950-1951 December 08                ,1950195106
19501209,1950-1951 December 09                ,1950195106
19501210,1950-1951 December 10                ,1950195106
